Date,InterestRate,CROBEX,ERSTEAdriaticEquity,OTPMeridian20,ZBAktiv,RaiffeisenDMF,ERSTEPlaviEXPERT,ERSTEPlaviPROTECT
01-Mar-2016,0.4,1596.09,81.91,85.8881,107.20622,210.3451,183.4193,184.7825
02-Mar-2016,0.4,1599.83,82.26,86.0505,107.94107,210.5803,183.685,184.7108
03-Mar-2016,0.4,1602.55,82.51,86.6042,107.9587,210.595,183.9121,184.7546
04-Mar-2016,0.4,1599.71,82.27,86.8748,108.36438,210.4912,183.6871,184.5444
05-Mar-2016,0.4,1599.71,82.27,86.8748,108.59763,210.3468,183.4756,184.4556
06-Mar-2016,0.4,1599.71,82.27,86.8748,108.59763,210.3514,183.48,184.4699
07-Mar-2016,0.4,1607.23,82.96,87.1604,108.59763,210.3265,183.3448,184.4134
08-Mar-2016,0.4,1611.8,82.99,87.0775,108.53912,210.0699,183.0614,184.3596
09-Mar-2016,0.4,1615.36,83.11,87.0478,108.41284,210.244,183.3283,184.3173
10-Mar-2016,0.4,1616.27,82.87,86.8954,108.33419,209.964,183.3714,184.3475
11-Mar-2016,0.4,1613.45,83.16,87.492,108.71864,210.7465,183.6411,184.3871
12-Mar-2016,0.4,1613.45,83.16,87.492,108.55363,210.388,183.308,184.1874
13-Mar-2016,0.4,1613.45,83.16,87.492,108.55363,210.3924,183.3122,184.2013
14-Mar-2016,0.4,1615.9,83.33,87.8333,108.55363,210.5373,183.5004,184.2173
15-Mar-2016,0.4,1610.45,83.11,87.7182,108.04897,210.2623,183.1403,184.105
16-Mar-2016,0.4,1621.3,83.19,87.8051,108.40961,210.3576,183.3566,184.0735
17-Mar-2016,0.4,1615.69,83.14,88.0347,108.63251,210.4477,183.7785,184.4486
18-Mar-2016,0.4,1630.32,83.59,88.0306,108.78761,210.1083,183.5965,184.0507
19-Mar-2016,0.4,1630.32,83.59,88.0306,108.70142,210.0644,183.6454,184.054
20-Mar-2016,0.4,1630.32,83.59,88.0306,108.70142,210.0692,183.6499,184.0693
21-Mar-2016,0.4,1635.74,83.93,88.1863,108.70142,210.3266,184.1051,184.5462
22-Mar-2016,0.4,1630.46,83.9,88.2907,108.69439,210.1904,183.7146,184.3328
23-Mar-2016,0.4,1658,84.83,88.5482,109.02189,210.4121,184.359,184.4334
24-Mar-2016,0.4,1661.51,84.61,88.5236,109.23754,210.1383,184.4185,184.4772
25-Mar-2016,0.4,1661.51,84.57,88.5121,109.54923,210.2084,184.4991,184.5365
26-Mar-2016,0.4,1661.51,84.57,88.5121,109.18962,210.2041,184.4936,184.5467
27-Mar-2016,0.4,1661.51,84.57,88.5121,109.18962,210.2092,184.4981,184.5627
28-Mar-2016,0.4,1661.51,84.57,88.5121,109.18962,210.2196,184.523,184.5639
29-Mar-2016,0.4,1658.9,84.28,88.4047,109.18962,210.5493,184.841,184.6385
30-Mar-2016,0.4,1663.88,84.17,88.9498,109.59597,210.7841,184.9674,184.6576
31-Mar-2016,0.4,1669.68,84.21,88.9417,109.82578,210.5799,184.9866,184.5
01-Apr-2016,0.4,1671.08,84.59,88.7938,109.02267,210.2347,184.8327,184.5427
02-Apr-2016,0.4,1671.08,84.59,88.7938,108.89149,210.2589,184.7946,184.5592
03-Apr-2016,0.4,1671.08,84.59,88.7938,108.89149,210.2639,184.7991,184.5746
04-Apr-2016,0.4,1666.34,84.47,88.6589,108.89149,210.1696,184.3823,184.5534
05-Apr-2016,0.4,1661.49,84.39,88.2989,108.2723,209.5269,184.0487,184.4843
06-Apr-2016,0.4,1661.76,84.41,88.3779,108.62839,209.7803,184.2372,184.5233
07-Apr-2016,0.4,1668.29,85.13,88.5733,109.18681,209.6858,184.2067,184.5536
08-Apr-2016,0.4,1661.17,84.93,88.5991,108.84279,209.5396,183.9329,184.592
09-Apr-2016,0.4,1661.17,84.93,88.5991,108.77685,209.5814,183.9786,184.6332
10-Apr-2016,0.4,1661.17,84.93,88.5991,108.77685,209.5866,183.9831,184.6489
11-Apr-2016,0.4,1664.77,85.29,88.5247,108.77685,209.7356,184.1472,184.6403
12-Apr-2016,0.4,1662.4,85.61,88.3172,108.67294,209.6795,184.3817,184.5406
13-Apr-2016,0.4,1658.95,85.5,88.2361,108.84042,210.2417,184.6199,184.5023
14-Apr-2016,0.4,1661.25,85.01,88.1935,108.32165,210.438,184.8001,184.5275
15-Apr-2016,0.4,1686.1,86.12,88.5147,108.60457,210.4709,185.1467,184.6015
16-Apr-2016,0.4,1686.1,86.12,88.5147,108.77744,210.5344,185.1737,184.6455
17-Apr-2016,0.4,1686.1,86.12,88.5147,108.77744,210.5394,185.1782,184.6608
18-Apr-2016,0.4,1678.67,85.91,88.2563,108.77744,210.5887,185.3408,184.6615
19-Apr-2016,0.4,1686.07,85.68,88.4173,108.81531,211.0431,185.6269,184.7405
20-Apr-2016,0.4,1686.67,85.75,88.4438,108.73898,211.3593,185.9576,184.8851
21-Apr-2016,0.4,1690.62,86.04,88.4207,108.72788,211.3028,186.0065,184.879
22-Apr-2016,0.4,1693.14,86.1,88.411,108.75821,211.3926,186.3722,184.9547
23-Apr-2016,0.4,1693.14,86.1,88.411,109.06941,211.258,186.3318,184.9065
24-Apr-2016,0.4,1693.14,86.1,88.411,109.06941,211.263,186.3361,184.9218
25-Apr-2016,0.4,1688.06,86.16,88.3708,109.06941,211.0735,185.9507,184.8574
26-Apr-2016,0.4,1691.94,86.17,88.581,110.71258,211.0891,185.9684,184.7527
27-Apr-2016,0.4,1681.97,85.89,88.2264,110.18579,211.1281,185.8432,184.7565
28-Apr-2016,0.4,1680.84,85.93,88.4256,110.34164,210.9481,185.3551,184.8725
29-Apr-2016,0.4,1688.48,85.83,88.3822,110.36197,210.3422,185.0678,184.833
30-Apr-2016,0.4,1688.48,85.83,88.3822,110.22761,210.3094,185.017,184.8185
01-May-2016,0.4,1688.48,85.83,88.3822,110.22761,210.3144,185.0213,184.8339
02-May-2016,0.4,1690.5,85.95,88.5155,110.22761,210.3912,185.4196,185.0544
03-May-2016,0.4,1676.1,85.42,87.9812,109.90073,210.0248,185.0113,185.1856
04-May-2016,0.4,1675.33,85.6,87.8617,109.71952,209.899,185.0562,185.0705
05-May-2016,0.4,1683.25,85.85,88.0445,110.29766,210.3471,185.4235,185.1304
06-May-2016,0.4,1686.4,85.89,87.9268,110.15861,210.353,185.2873,185.1125
07-May-2016,0.4,1686.4,85.89,87.9268,110.32857,210.466,185.3685,185.1906
08-May-2016,0.4,1686.4,85.89,87.9268,110.32857,210.471,185.3729,185.2069
09-May-2016,0.4,1689.13,85.86,87.7998,110.32857,210.5024,185.6177,185.1565
10-May-2016,0.4,1695.86,86.07,87.8182,110.22965,210.8009,185.9589,185.121
11-May-2016,0.4,1702.62,86.11,87.8398,109.96,210.5519,185.7745,185.1166
12-May-2016,0.4,1698.99,85.51,88.2656,109.78873,210.5545,186.102,185.1829
13-May-2016,0.4,1698.76,85.74,87.9808,110.27356,210.9013,186.1536,185.4027
14-May-2016,0.4,1698.76,85.74,87.9808,110.54738,210.9453,186.2625,185.4645
15-May-2016,0.4,1698.76,85.74,87.9808,110.54738,210.9503,186.2668,185.4807
16-May-2016,0.4,1693.77,85.77,88.0469,110.54738,210.8423,185.8601,185.4895
17-May-2016,0.4,1692.1,85.93,88.1997,110.58616,210.8115,185.8039,185.5125
18-May-2016,0.4,1693.54,86.07,88.2381,110.48827,210.96,185.9788,185.3492
19-May-2016,0.4,1691.59,86.18,88.2059,110.5672,210.5693,185.825,185.3052
20-May-2016,0.4,1698.16,86.65,88.2983,110.73418,210.9863,186.3407,185.3157
21-May-2016,0.4,1698.16,86.65,88.2983,110.85544,210.9759,186.3314,185.3222
22-May-2016,0.4,1698.16,86.65,88.2983,110.85544,210.9806,186.3356,185.3382
23-May-2016,0.4,1698.81,86.37,88.324,110.85544,210.9575,186.3309,185.3957
24-May-2016,0.4,1708.61,86.39,88.2936,111.15892,211.4944,186.7937,185.4609
25-May-2016,0.4,1716.02,86.43,88.5063,111.37722,211.8599,187.5068,185.5008
26-May-2016,0.4,1716.02,86.43,88.5063,111.70999,212.1112,187.6763,185.6073
27-May-2016,0.4,1721.49,86.72,87.4244,111.70999,212.156,187.6384,185.5911
28-May-2016,0.4,1721.49,86.72,87.4244,112.05876,212.1864,187.6196,185.6101
29-May-2016,0.4,1721.49,86.72,87.4244,112.05876,212.191,187.6238,185.6262
30-May-2016,0.4,1712.06,85.97,87.6432,112.05876,212.1847,187.49,185.5799
31-May-2016,0.4,1704.64,85.81,88.9288,112.11957,212.0182,187.2363,185.5059
01-Jun-2016,0.4,1712.03,85.73,88.8161,112.05633,211.9243,187.1438,185.5256
02-Jun-2016,0.4,1711.32,85.96,89.0796,112.42991,211.8731,187.2374,185.3947
03-Jun-2016,0.4,1704.14,85.87,89.0193,112.51835,211.9729,187.2467,185.6061
04-Jun-2016,0.4,1704.14,85.87,89.0193,112.18433,211.9733,187.3272,185.6414
05-Jun-2016,0.4,1704.14,85.87,89.0193,112.18433,211.978,187.3315,185.6575
06-Jun-2016,0.4,1697.99,86.09,89.154,112.18433,211.9458,187.3152,185.6301
07-Jun-2016,0.4,1699.77,86.44,89.4479,111.86111,211.7499,187.2854,185.2869
08-Jun-2016,0.4,1703.1,86.46,89.8022,112.57879,211.7979,187.334,185.5188
09-Jun-2016,0.4,1701.99,86.05,89.2541,112.36026,211.7045,187.2322,185.7062
10-Jun-2016,0.4,1694.96,85.79,88.8484,112.4762,211.5357,186.9345,185.8949
11-Jun-2016,0.4,1694.96,85.79,88.8484,112.00129,211.5934,187.0557,185.9626
12-Jun-2016,0.4,1694.96,85.79,88.8484,112.00129,211.5982,187.0599,185.9785
13-Jun-2016,0.4,1689.71,85.56,88.3465,112.00129,211.4092,186.4421,185.9508
14-Jun-2016,0.4,1690.8,85.19,87.9724,111.73076,210.9607,185.9996,185.6348
15-Jun-2016,0.4,1686.68,85.57,87.9533,111.73211,211.0158,186.0954,185.5745
16-Jun-2016,0.4,1683.02,85.45,87.2652,111.58793,210.9012,185.6584,185.6478
17-Jun-2016,0.4,1678.85,85.22,87.8661,111.59429,211.0465,185.5803,185.718
18-Jun-2016,0.4,1678.85,85.22,87.8661,111.8191,211.071,185.5829,185.7413
19-Jun-2016,0.4,1678.85,85.22,87.8661,111.8191,211.0758,185.5872,185.7571
20-Jun-2016,0.4,1683.25,85.13,88.0198,111.8191,211.6494,186.333,185.8609
21-Jun-2016,0.4,1682.35,85.61,88.2146,111.755,211.6778,186.3118,185.7981
22-Jun-2016,0.4,1682.35,85.61,88.2146,112.19895,211.5614,186.2999,185.7611
23-Jun-2016,0.4,1681.08,85.35,88.4719,112.19895,211.9514,186.6112,185.9137
24-Jun-2016,0.4,1653.32,84.44,86.1478,109.57645,209.6464,184.3679,185.5077
25-Jun-2016,0.4,1653.32,84.44,86.1478,109.73262,210.0538,184.8905,185.8142
26-Jun-2016,0.4,1653.32,84.44,86.1478,109.73262,210.0586,184.8948,185.8303
27-Jun-2016,0.4,1649.57,84.18,85.3373,109.73262,209.8077,184.3833,185.9932
28-Jun-2016,0.4,1663.05,84.48,86.3451,110.8411,210.1692,185.5085,186.3228
29-Jun-2016,0.4,1666.82,85.06,86.5115,110.89283,210.5541,185.9077,186.4586
30-Jun-2016,0.4,1675.95,84.89,87.4069,111.54861,211.0566,186.4259,186.5721
01-Jul-2016,0.4,1679.48,84.92,87.6321,111.60067,211.3563,186.9566,186.7627
02-Jul-2016,0.4,1679.48,84.92,87.6321,111.49059,211.4904,187.0538,186.8531
03-Jul-2016,0.4,1679.48,84.92,87.6321,111.49059,211.4952,187.0579,186.8689
04-Jul-2016,0.4,1685.49,85.13,87.2487,111.49059,211.4701,187.1408,187.028
05-Jul-2016,0.4,1693.96,85.78,87.3121,112.35958,211.3391,187.4154,186.902
06-Jul-2016,0.4,1695.83,86.04,87.3052,112.97667,211.2752,186.791,186.7832
07-Jul-2016,0.4,1713.26,85.98,87.62,113.40341,211.2851,187.0866,186.4994
08-Jul-2016,0.4,1723.79,86.08,87.8847,113.16777,211.6228,187.5306,186.6591
09-Jul-2016,0.4,1723.79,86.08,87.8847,112.74339,211.5389,187.5237,186.6365
10-Jul-2016,0.4,1723.79,86.08,87.8847,112.74339,211.5436,187.5279,186.6523
11-Jul-2016,0.4,1713.64,86.39,88.1866,112.74339,211.8163,187.8128,186.9028
12-Jul-2016,0.4,1720.72,86.26,88.6666,112.98712,212.0203,188.4872,186.8199
13-Jul-2016,0.4,1719.48,86.34,88.7206,113.28966,211.8963,188.2472,186.7214
14-Jul-2016,0.4,1719.41,86.78,89.2435,113.71211,212.1015,188.5329,186.8358
15-Jul-2016,0.4,1724.23,87.08,89.6175,114.19758,212.1114,188.216,186.8471
16-Jul-2016,0.4,1724.23,87.08,89.6175,113.91136,212.3217,188.2968,186.9627
17-Jul-2016,0.4,1724.23,87.08,89.6175,113.91136,212.3269,188.3013,186.9785
18-Jul-2016,0.4,1723.94,86.43,89.7252,113.91136,212.2574,188.4354,187.008
19-Jul-2016,0.4,1734.05,86.54,89.9633,114.17917,212.498,188.8809,187.1841
20-Jul-2016,0.4,1747.59,87.21,90.3455,114.12737,212.5944,189.1839,187.1066
21-Jul-2016,0.4,1746.23,87.66,90.3057,114.3458,212.736,189.2444,187.2571
22-Jul-2016,0.4,1749.83,87.6,90.3491,114.84649,212.7405,189.4697,187.2582
23-Jul-2016,0.4,1749.83,87.6,90.3491,115.22173,212.7359,189.4651,187.2699
24-Jul-2016,0.4,1749.83,87.6,90.3491,115.22173,212.7409,189.4695,187.285
25-Jul-2016,0.4,1752.37,87.88,90.452,115.22173,212.9616,189.7448,187.361
26-Jul-2016,0.4,1758.38,87.74,90.8271,115.81974,213.0889,189.843,187.459
27-Jul-2016,0.4,1767.19,88.1,91.3231,116.39539,213.1329,190.3517,187.4245
28-Jul-2016,0.4,1764.47,88.18,91.4745,116.66178,213.1358,190.5233,187.6467
29-Jul-2016,0.4,1773.97,89.2,91.6987,117.17805,213.0806,190.3809,187.5363
30-Jul-2016,0.4,1773.97,89.2,91.6987,117.36056,213.0515,190.3488,187.5305
31-Jul-2016,0.4,1773.97,89.2,91.6987,117.36056,213.0542,190.3504,187.5432
01-Aug-2016,0.4,1763.4,89.08,91.5162,117.36056,213.2065,190.9419,187.7511
02-Aug-2016,0.4,1758.32,88.75,91.1524,117.18833,212.836,190.1468,187.7985
03-Aug-2016,0.4,1773.18,88.75,90.9295,116.76171,212.96,190.5825,187.8158
04-Aug-2016,0.4,1770.25,88.51,91.0268,116.87023,213.1477,190.8136,188.1705
05-Aug-2016,0.4,1770.25,88.51,91.0268,117.30745,213.5015,191.2348,188.304
06-Aug-2016,0.4,1770.25,88.51,91.0268,117.30745,213.5065,191.2392,188.3198
07-Aug-2016,0.4,1770.25,88.51,91.0268,117.30745,213.5114,191.2435,188.3356
08-Aug-2016,0.4,1780.9,88.75,91.6656,117.30745,213.6421,191.5972,188.3694
09-Aug-2016,0.4,1785.01,88.87,91.8286,117.32106,213.8431,191.9478,188.6223
10-Aug-2016,0.4,1784.82,88.95,92.1439,118.06325,213.617,192.2036,188.6449
11-Aug-2016,0.4,1782.81,88.44,92.265,117.9271,213.9164,192.1772,188.6833
12-Aug-2016,0.4,1786.31,88.49,92.3757,118.02517,214.0473,192.2174,188.7787
13-Aug-2016,0.4,1786.31,88.49,92.3757,117.44374,214.1348,192.2617,188.8377
14-Aug-2016,0.4,1786.31,88.49,92.3757,117.44374,214.1398,192.2658,188.8534
15-Aug-2016,0.4,1786.31,88.49,92.3757,117.44374,214.2463,192.3525,188.893
16-Aug-2016,0.4,1784.99,88.17,92.2095,117.44374,214.025,192.0436,188.8851
17-Aug-2016,0.4,1789.03,88.13,92.096,117.53856,213.7469,191.5813,188.6736
18-Aug-2016,0.4,1786.9,88.19,92.1668,117.7316,214.026,191.9641,188.6734
19-Aug-2016,0.4,1792.81,87.93,92.1115,117.73043,213.892,191.7417,188.5416
20-Aug-2016,0.4,1792.81,87.93,92.1115,117.37956,213.946,191.7714,188.584
21-Aug-2016,0.4,1792.81,87.93,92.1115,117.37956,213.951,191.7756,188.5992
22-Aug-2016,0.4,1795.36,88.24,91.8575,117.37956,214.1273,192.2075,188.6303
23-Aug-2016,0.4,1799.9,88.45,92.1395,118.33993,214.5188,192.4763,188.7201
24-Aug-2016,0.4,1799.97,88.64,91.9607,118.62708,214.3948,192.4803,188.7128
25-Aug-2016,0.4,1804.81,89.43,91.9895,118.73737,214.4338,192.7506,188.8279
26-Aug-2016,0.4,1808.54,88.97,92.2867,118.9123,214.4909,192.844,188.8223
27-Aug-2016,0.4,1808.54,88.97,92.2867,119.01154,214.5296,192.872,188.8575
28-Aug-2016,0.4,1808.54,88.97,92.2867,119.01154,214.5345,192.8759,188.8722
29-Aug-2016,0.4,1807.66,89.25,92.2198,119.01154,214.6836,192.7596,189.0754
30-Aug-2016,0.4,1809.64,89.72,92.3708,119.33839,215.0331,192.9159,189.2874
31-Aug-2016,0.4,1818.39,89.91,93.0131,119.46256,215.053,192.8594,189.3166
01-Sep-2016,0.4,1824.23,90.11,92.4706,120.03054,215.4512,193.8442,189.7227
02-Sep-2016,0.4,1823.65,90.21,92.5774,120.12416,215.6627,194.0574,189.6636
03-Sep-2016,0.4,1823.65,90.21,92.5774,120.39752,215.6354,194.0042,189.6574
04-Sep-2016,0.4,1823.65,90.21,92.5774,120.39752,215.6403,194.0085,189.6724
05-Sep-2016,0.4,1817.05,90.55,92.8759,120.39752,215.6097,193.9547,189.7192
06-Sep-2016,0.4,1824.81,90.65,93.1618,120.45062,216.0955,194.3045,189.8673
07-Sep-2016,0.4,1836.51,90.95,93.4949,121.24634,216.8521,195.1084,190.4209
08-Sep-2016,0.4,1838.29,91.7,93.5597,121.32447,216.9255,195.2062,190.4788
09-Sep-2016,0.4,1851.17,92.45,93.7516,122.16786,216.7737,194.9505,190.3664
10-Sep-2016,0.4,1851.17,92.45,93.7516,121.8243,216.7049,194.9127,190.3307
11-Sep-2016,0.4,1851.17,92.45,93.7516,121.8243,216.7101,194.9169,190.3452
12-Sep-2016,0.4,1852.59,92.51,93.418,121.8243,216.4988,194.9513,190.2398
13-Sep-2016,0.4,1869.19,92.33,93.2541,122.08828,217.0442,195.564,190.4512
14-Sep-2016,0.4,1864.99,92.62,93.1174,121.89832,217.0113,195.4726,190.365
15-Sep-2016,0.4,1881.38,93.26,93.0911,122.51414,217.2379,195.7466,190.3772
16-Sep-2016,0.4,1875.9,93.45,93.225,122.3843,216.9394,195.8423,190.4762
17-Sep-2016,0.4,1875.9,93.45,93.225,122.97501,217.1051,195.9694,190.6002
18-Sep-2016,0.4,1875.9,93.45,93.225,122.97501,217.1109,195.9734,190.6151
19-Sep-2016,0.4,1880.06,94.32,93.5985,122.97501,217.3261,196.3895,190.6343
20-Sep-2016,0.4,1884.28,95.47,93.7027,123.00016,217.7999,197.0256,190.9392
21-Sep-2016,0.4,1893.37,96.15,93.9873,123.29864,218.0276,197.4065,190.9118
22-Sep-2016,0.4,1913.77,95.95,94.4648,123.68815,218.9692,198.4482,191.2666
23-Sep-2016,0.4,1937.17,97.08,94.5529,123.96918,218.8567,198.6572,191.1742
24-Sep-2016,0.4,1937.17,97.08,94.5529,125.25377,218.8227,198.6535,191.159
25-Sep-2016,0.4,1937.17,97.08,94.5529,125.25377,218.829,198.6573,191.1732
26-Sep-2016,0.4,1948.92,97.7,94.4043,125.25377,219.097,198.8773,191.4095
27-Sep-2016,0.4,1943.21,97.03,94.0195,125.09153,219.0329,198.8249,191.406
28-Sep-2016,0.4,1940.03,97.3,94.0935,124.68802,218.8451,198.8307,191.1231
29-Sep-2016,0.4,1938.72,96.8,94.1917,124.23052,219.0734,198.9512,191.611
30-Sep-2016,0.4,1941.32,97.25,94.184,123.89928,219.4887,198.9474,191.6597
01-Oct-2016,0.4,1941.32,97.25,94.184,123.63833,219.6243,199.0686,191.7582
02-Oct-2016,0.4,1941.32,97.25,94.184,123.63833,219.6305,199.0725,191.7728
03-Oct-2016,0.4,1942.94,97.01,94.101,123.63833,219.7559,199.8818,191.9998
04-Oct-2016,0.4,1957.53,98.2,94.4143,124.05033,219.7822,200.1355,192.071
05-Oct-2016,0.4,1965.48,98.74,94.3898,124.21361,220.059,200.5983,191.9911
06-Oct-2016,0.4,1969.6,99.59,94.5936,124.23604,219.9754,201.0286,191.8536
07-Oct-2016,0.4,1992.03,100.19,94.7193,124.62008,219.946,201.4111,191.8955
08-Oct-2016,0.4,1992.03,100.19,94.7193,124.66944,220.0475,201.5301,191.9753
09-Oct-2016,0.4,1992.03,100.19,94.7193,124.66944,220.0533,201.5338,191.9899
10-Oct-2016,0.4,1997.46,99.86,94.9779,124.66944,220.1911,201.6107,192.0606
11-Oct-2016,0.4,2002.11,100.47,94.9599,124.13048,219.8272,201.5899,192.057
12-Oct-2016,0.4,1990.88,99.97,94.7773,124.37403,219.7392,201.4799,192.0626
13-Oct-2016,0.4,1971.69,99.2,94.5494,124.59076,219.3639,200.9208,192.161
14-Oct-2016,0.4,1972.42,99.28,94.8285,124.6556,219.4668,200.907,192.2536
15-Oct-2016,0.4,1972.42,99.28,94.8285,124.81408,219.6055,201.0017,192.3587
16-Oct-2016,0.4,1972.42,99.28,94.8285,124.81408,219.6113,201.0055,192.3732
17-Oct-2016,0.4,1971.55,98.82,94.7164,124.81408,219.5524,200.8058,192.3542
18-Oct-2016,0.4,1982.46,99.79,95.2379,125.21933,219.7241,200.9303,192.2219
19-Oct-2016,0.4,1981.71,98.94,95.2501,125.77296,220.0989,201.3855,192.5374
20-Oct-2016,0.4,1966.23,98.75,95.6775,125.93111,222.9092,201.6735,192.7074
21-Oct-2016,0.4,1959.68,98.48,95.7798,126.39565,223.1811,201.5668,192.8952
22-Oct-2016,0.4,1959.68,98.48,95.7798,126.44941,223.1838,201.6274,192.8969
23-Oct-2016,0.4,1959.68,98.48,95.7798,126.44941,223.1935,201.6312,192.9112
24-Oct-2016,0.4,1960.73,98.39,96.0679,126.44941,223.1874,201.7597,192.9309
25-Oct-2016,0.4,1966.1,99.18,96.5628,127.01651,224.5544,202.5209,193.0293
26-Oct-2016,0.4,1969.94,98.96,96.4219,126.9727,224.6654,202.5582,193.0369
27-Oct-2016,0.4,1964.78,98.81,96.2736,126.87973,224.0155,202.0871,192.9534
28-Oct-2016,0.4,1964.41,99.4,96.0255,126.61319,224.3889,202.1614,192.9606
29-Oct-2016,0.4,1964.41,99.4,96.0255,126.44901,224.2984,202.1,192.903
30-Oct-2016,0.4,1964.41,99.4,96.0255,126.44901,224.308,202.1038,192.9174
31-Oct-2016,0.4,1958.94,97.84,95.8639,126.44901,224.2209,201.6853,192.9384
01-Nov-2016,0.4,1958.94,97.84,95.8639,126.28283,223.994,201.4672,192.9292
02-Nov-2016,0.4,1940.08,97.19,94.879,126.28283,223.7087,201.2421,193.1178
03-Nov-2016,0.4,1944.21,96.94,94.849,125.6601,223.1727,200.4246,192.9096
04-Nov-2016,0.4,1946.98,97.03,94.929,125.95302,223.421,200.7522,192.8213
05-Nov-2016,0.4,1946.98,97.03,94.929,125.10304,223.4401,200.7577,192.855
06-Nov-2016,0.4,1946.98,97.03,94.929,125.10304,223.4497,200.7615,192.8694
07-Nov-2016,0.4,1939.14,97.05,94.8114,125.10304,223.8115,200.7497,193.0865
08-Nov-2016,0.4,1933.55,96.76,94.8191,125.95797,223.8947,201.2684,193.2527
09-Nov-2016,0.4,1930.81,95.91,94.5621,125.59399,222.8824,200.7864,193.0529
10-Nov-2016,0.4,1946.14,97.58,94.9328,126.00694,222.7278,200.4941,192.651
11-Nov-2016,0.4,1962.86,97.3,94.9133,125.85793,222.4898,201.2399,192.2045
12-Nov-2016,0.4,1962.86,97.3,94.9133,124.30044,222.3443,201.1451,192.0905
13-Nov-2016,0.4,1962.86,97.3,94.9133,124.30044,222.3538,201.1489,192.1049
14-Nov-2016,0.4,1975.95,97.53,94.0792,124.30044,221.3361,201.1248,191.7259
15-Nov-2016,0.4,1973.38,97.63,93.9754,123.9532,222.0832,201.3895,192.287
16-Nov-2016,0.4,1964.72,97.07,94.0219,124.01569,221.9473,201.2286,192.2083
17-Nov-2016,0.4,1975.42,97.46,93.8406,123.94507,222.7258,201.7541,192.4415
18-Nov-2016,0.4,1978.63,97.65,94.2954,124.22275,222.4516,201.9118,192.3533
19-Nov-2016,0.4,1978.63,97.65,94.2954,124.55703,222.8363,202.1999,192.537
20-Nov-2016,0.4,1978.63,97.65,94.2954,124.55703,222.8456,202.2037,192.5514
21-Nov-2016,0.4,1982.94,97.68,94.6864,124.55703,222.864,202.609,192.5785
22-Nov-2016,0.4,1985.21,97.63,94.7627,124.72864,223.696,203.2986,193.1709
23-Nov-2016,0.4,1991.06,98.07,94.6881,124.81194,223.7766,203.7999,193.1425
24-Nov-2016,0.4,1984.18,98.07,94.5943,124.58708,224.057,203.6318,193.2163
25-Nov-2016,0.4,1992.49,99.09,94.9384,125.10237,224.2223,203.7845,193.2473
26-Nov-2016,0.4,1992.49,99.09,94.9384,125.01278,224.1295,203.7114,193.2151
27-Nov-2016,0.4,1992.49,99.09,94.9384,125.01278,224.1382,203.7152,193.2291
28-Nov-2016,0.4,1986.76,99.97,94.5413,125.01278,224.1599,203.4604,193.3411
29-Nov-2016,0.4,1992.47,100.54,94.5233,125.06697,224.0938,203.3568,193.2178
30-Nov-2016,0.4,1997.81,100.66,94.8325,125.39469,224.3147,204.109,193.2995
01-Dec-2016,0.4,1986.23,100.55,94.8475,125.30684,223.598,203.2387,192.8714
02-Dec-2016,0.4,1986.33,100.21,94.9491,125.94611,223.7447,202.786,192.9159
03-Dec-2016,0.4,1986.33,100.21,94.9491,125.71754,223.7878,202.807,192.9815
04-Dec-2016,0.4,1986.33,100.21,94.9491,125.71754,223.7964,202.8108,192.9958
05-Dec-2016,0.4,1975.54,100.36,94.9453,125.71754,224.2498,202.9277,193.0231
06-Dec-2016,0.4,1975.23,100.52,95.0909,126.09124,224.3892,203.1243,193.1423
07-Dec-2016,0.4,1988.47,100.76,95.1479,126.14157,224.7775,203.2428,193.0445
08-Dec-2016,0.4,1988.67,100.53,95.3131,126.14472,225.2733,204.0746,193.2011
09-Dec-2016,0.4,1982.98,100.95,95.3849,125.96464,225.0053,204.0716,193.2368
10-Dec-2016,0.4,1982.98,100.95,95.3849,126.32938,225.657,204.5304,193.5024
11-Dec-2016,0.4,1982.98,100.95,95.3849,126.32938,225.6647,204.5341,193.5167
12-Dec-2016,0.4,1985.9,101.1,95.4606,126.32938,225.6627,204.6962,193.5453
13-Dec-2016,0.4,1984.9,100.83,95.6627,126.60236,225.7398,204.6041,193.5046
14-Dec-2016,0.4,1985.74,100.83,95.4085,126.26912,225.6088,204.171,193.2018
15-Dec-2016,0.4,1963.53,99.83,95.124,125.89624,225.2255,203.7455,193.0166
16-Dec-2016,0.4,1968.33,99.9,95.3959,126.28382,225.7633,204.3302,193.4091
17-Dec-2016,0.4,1968.33,99.9,95.3959,125.94554,225.7949,204.3534,193.4211
18-Dec-2016,0.4,1968.33,99.9,95.3959,125.94554,225.8026,204.3572,193.4352
19-Dec-2016,0.4,1967.12,99.91,95.16,125.94554,225.9256,204.3054,193.5098
20-Dec-2016,0.4,1970.48,100.12,95.2725,125.65365,226.2761,204.5654,193.8784
21-Dec-2016,0.4,1984.46,101.01,95.5284,125.86773,226.8571,205.0488,193.8663
22-Dec-2016,0.4,1984.25,100.84,95.5432,125.72649,226.7561,205.1223,193.8447
23-Dec-2016,0.4,1991.43,100.93,95.7105,125.58067,226.7144,205.2472,193.7602
24-Dec-2016,0.4,1991.43,100.93,95.7105,125.97783,226.8341,205.3332,193.8321
25-Dec-2016,0.4,1991.43,100.93,95.7105,125.97783,226.8412,205.3366,193.8456
